231932,0
285988,1
291939,2
1000907,3
1000979,4
1001583,5
1001945,6
1001971,7
1002226,8
1003121,9
1003254,10
1003485,11
1003740,12
1004984,13
1005928,14
1006155,15
1006276,16
1007118,17
1008205,18
1009530,19
1010039,20
1010288,21
1010622,22
1011013,23
1011279,24
1011741,25
1011973,26
1012126,27
1012399,28
1012762,29
1012840,30
1012932,31
1013273,32
1013769,33
1014012,34
1014139,35
1014188,36
1014251,37
1014404,38
1014871,39
1015314,40
1015534,41
1015631,42
1015701,43
1016998,44
1017510,45
1018556,46
1018680,47
1019356,48
1019460,49
1019461,50
1019588,51
1019831,52
1020035,53
1020158,54
1020425,55
1020899,56
1021300,57
1021399,58
1021803,59
1021885,60
1022218,61
1022788,62
1023052,63
1023094,64
1023146,65
1023555,66
1023806,67
1024214,68
1024698,69
1026660,70
1026949,71
1027188,72
1027565,73
1027703,74
1029011,75
1029137,76
1029657,77
1031448,78
1031569,79
1031640,80
1031667,81
1032539,82
1032753,83
1032754,84
1032788,85
1033433,86
1033608,87
1033629,88
1034315,89
1035122,90
1035146,91
1035750,92
1037226,93
1037467,94
1037601,95
1038052,96
1038384,97
1038424,98
1040287,99
1040358,100
1040673,101
1040906,102
1041333,103
1042997,104
1043077,105
1043548,106
1043608,107
1043677,108
1044037,109
1044046,110
1044168,111
1044397,112
1044635,113
1044743,114
1045115,115
1045388,116
1045794,117
1046366,118
1046403,119
1047062,120
1048134,121
1048262,122
1048526,123
1048787,124
1048801,125
1049785,126
1050262,127
1050661,128
1050759,129
1050948,130
1051094,131
1051181,132
1051243,133
1051501,134
1051768,135
1051953,136
1052879,137
1053417,138
1053699,139
1053774,140
1055018,141
1055020,142
1055073,143
1055147,144
1055688,145
1055848,146
1055852,147
1056018,148
1056153,149
1056236,150
1056861,151
1057184,152
1057349,153
1057666,154
1058295,155
1058842,156
1059233,157
1059357,158
1059904,159
1060617,160
1060691,161
1060877,162
1061082,163
1061219,164
1061333,165
1062095,166
1062186,167
1062229,168
1062297,169
1062641,170
1064016,171
1064281,172
1064488,173
1066743,174
1066873,175
1067409,176
1067491,177
1067537,178
1067641,179
1068100,180
1068200,181
1068205,182
1068765,183
1069458,184
1071453,185
1071770,186
1072142,187
1072232,188
1072241,189
1073077,190
1073744,191
1074006,192
1074138,193
1074463,194
1074767,195
1075690,196
1075853,197
1075968,198
1076754,199
1077147,200
1077360,201
1077373,202
1078604,203
1078636,204
1078850,205
1078852,206
1078948,207
1079021,208
1079106,209
1079118,210
1079352,211
1079441,212
1079470,213
1079482,214
1080110,215
1080393,216
1080576,217
1080881,218
1081719,219
1082163,220
1082520,221
1083016,222
1083069,223
1083379,224
1084337,225
1084708,226
1084885,227
1085484,228
1085710,229
1086348,230
1086561,231
1086894,232
1087026,233
1087896,234
1087963,235
1088188,236
1088929,237
1089264,238
1089300,239
1089411,240
1089554,241
1089753,242
1091127,243
1091209,244
1091463,245
1091534,246
1092614,247
1093083,248
1093208,249
1094339,250
1095956,251
1096000,252
1096576,253
1096896,254
1097387,255
1097553,256
1097594,257
1097726,258
1097738,259
1097824,260
1098882,261
1099226,262
1099570,263
1099742,264
1100186,265
1100720,266
1100847,267
1101477,268
1102213,269
1102402,270
1102543,271
1102586,272
1102614,273
1103288,274
1103607,275
1104056,276
1104613,277
1104638,278
1105064,279
1105231,280
1105474,281
1105630,282
1105865,283
1106296,284
1106633,285
1107302,286
1107592,287
1107668,288
1107763,289
1107947,290
1108093,291
1108275,292
1109499,293
1109511,294
1109540,295
1109643,296
1109910,297
1110943,298
1111325,299
1111865,300
1111919,301
1111942,302
1112802,303
1112922,304
1112942,305
1113126,306
1113137,307
1113687,308
1114235,309
1114313,310
1114604,311
1114759,312
1115198,313
1115600,314
1116160,315
1116240,316
1116375,317
1116469,318
1116700,319
1116753,320
1117458,321
1117631,322
1117705,323
1118013,324
1118054,325
1118066,326
1118881,327
1118987,328
1118997,329
1119427,330
1119534,331
1119631,332
1120217,333
1120943,334
1121576,335
1121960,336
1122122,337
1122369,338
1122480,339
1123223,340
1123663,341
1124342,342
1124867,343
1125007,344
1125142,345
1125319,346
1125947,347
1126276,348
1126362,349
1126378,350
1126483,351
1127114,352
1127750,353
1127972,354
1128015,355
1128801,356
1128900,357
1129097,358
1129504,359
1129989,360
1130617,361
1130987,362
1131182,363
1131218,364
1131359,365
1134185,366
1134570,367
1134794,368
1135056,369
1135139,370
1135528,371
1135929,372
1136623,373
1136688,374
1137384,375
1137595,376
1138162,377
1138370,378
1138641,379
1139438,380
1139921,381
1140384,382
1140414,383
1140577,384
1140816,385
1140854,386
1141125,387
1142164,388
1142582,389
1143085,390
1143542,391
1143987,392
1144335,393
1144375,394
1144781,395
1145478,396
1146164,397
1146276,398
1146419,399
1146935,400
1147423,401
1147572,402
1148647,403
1148951,404
1149092,405
1149523,406
1149610,407
1150653,408
1152648,409
1152684,410
1153096,411
1153202,412
1153404,413
1154557,414
1155743,415
1156860,416
1157060,417
1157397,418
1157509,419
1157676,420
1157959,421
1158266,422
1158378,423
1158739,424
1158959,425
1159454,426
1160900,427
1161517,428
1162743,429
1162803,430
1162941,431
1163120,432
1163428,433
1163802,434
1165094,435
1165271,436
1165619,437
1165797,438
1166642,439
1167609,440
1167770,441
1168214,442
1168579,443
1168605,444
1168727,445
1169083,446
1169545,447
1169642,448
1170292,449
1170313,450
1170816,451
1171141,452
1172123,453
1172289,454
1172417,455
1172452,456
1172644,457
1172666,458
1174206,459
1174492,460
1175475,461
1175927,462
1176254,463
1176421,464
1176464,465
1176803,466
1177956,467
1178058,468
1178436,469
1178500,470
1178508,471
1179309,472
1179648,473
1179678,474
1180008,475
1180239,476
1180505,477
1180516,478
1180625,479
1180763,480
1180824,481
1181174,482
1182061,483
1183327,484
1185643,485
1186285,486
1186332,487
1187179,488
1187218,489
1187787,490
1187876,491
1188938,492
1189196,493
1189509,494
1190020,495
1190662,496
1190786,497
1191147,498
1191781,499
1192049,500
1192478,501
1194379,502
1194639,503
1194859,504
1194999,505
1195037,506
1195144,507
1195401,508
1195572,509
1196469,510
1197432,511
1198005,512
1199250,513
1199567,514
1200112,515
1200258,516
1201220,517
1201441,518
1203266,519
1203328,520
1203352,521
1203493,522
1203949,523
1204333,524
1204682,525
1204691,526
1205215,527
1205233,528
1205522,529
1206049,530
1206076,531
1206078,532
1206721,533
1207701,534
1207893,535
1209155,536
1209375,537
1209647,538
1210251,539
1210604,540
1211931,541
1211978,542
1212447,543
1212452,544
1213171,545
1214195,546
1214750,547
1214818,548
1215223,549
1215787,550
1215856,551
1215926,552
1216553,553
1217909,554
1218141,555
1219620,556
1219643,557
1220000,558
1220178,559
1221589,560
1221832,561
1222117,562
1222424,563
1222449,564
